0	1.81654500961	0.319297824696	1.5024276062	0.4548
1	1.56451523304	0.423664427383	1.37669334774	0.4983
2	1.47508263588	0.462052143314	1.30787174358	0.5289
3	1.41452455521	0.48720409469	1.27645631733	0.539
4	1.37191820145	0.501639475368	1.23951153088	0.5524
5	1.33706057072	0.518933941139	1.19299890003	0.569
6	1.31552898884	0.528650831734	1.17074667187	0.5817
7	1.29422903061	0.533289347409	1.15699058723	0.5841
8	1.2743268013	0.542446417147	1.15535638866	0.5877
9	1.25452148914	0.550763755598	1.13165903625	0.5991
10	1.24435603619	0.55556222009	1.11421488743	0.6078
11	1.22211551666	0.568418106206	1.10633171253	0.6113
12	1.21077561378	0.569017914267	1.07355303535	0.6171
13	1.20579612255	0.572396833013	1.08679750061	0.6145
14	1.18759477139	0.579534548944	1.05872488346	0.6249
15	1.18179368973	0.582313659629	1.06806428528	0.6218
16	1.17050492764	0.586312380038	1.05046483459	0.6289
17	1.16207325459	0.589171465131	1.03331144142	0.6343
18	1.15643286705	0.59101087652	1.03507645664	0.6343
19	1.14279258251	0.596229206654	1.02550667572	0.6386
20	1.13979649544	0.596589091491	1.00816022987	0.6431
21	1.1347771883	0.601907389635	1.01472552013	0.6417
22	1.11980926991	0.60478646833	1.00173702126	0.6487
23	1.11847555637	0.604246641075	1.00395277157	0.6449
24	1.10819852352	0.610504638516	0.987037505531	0.651
25	1.10451674461	0.61084452975	0.991572748184	0.6469
26	1.09697198868	0.615423064619	0.980950081348	0.6527
27	1.09773015976	0.617442418426	0.970705880833	0.656
28	1.08400428295	0.619901631478	0.979735444832	0.6535
29	1.08238279819	0.61894193858	0.976440083885	0.6534
30	1.07461941242	0.62334053103	0.958111790848	0.6603
31	1.06402373314	0.626959373001	0.974542168617	0.6524
32	1.06380569935	0.629638515675	0.951334083176	0.6627
33	1.06364631653	0.627419225848	0.955803434944	0.6615
34	1.05188202858	0.631657869482	0.956223318291	0.6629
35	1.05215811729	0.631198016635	0.952229563618	0.6626
36	1.04541397095	0.634776871401	0.942774144173	0.6677
37	1.04064321518	0.637176103647	0.939086255836	0.6671
38	1.04043781757	0.635436660269	0.939829184246	0.6676
39	1.03558802605	0.638655630198	0.935234969807	0.6699
40	1.02799284458	0.639475367882	0.932234806824	0.67
41	1.03013932705	0.641074856046	0.93340482254	0.667
42	1.02496922016	0.642334452975	0.93581232233	0.6697
43	1.01967787743	0.642694337812	0.92377278862	0.6758
44	1.01496338844	0.64511356366	0.926356012154	0.6759
45	1.0132073164	0.647432821497	0.923667652512	0.6746
46	1.00771069527	0.650671785029	0.918090677166	0.6745
47	1.01190280914	0.649252239283	0.917240708542	0.679
48	1.00238192081	0.648892354447	0.918376141644	0.6784
49	1.00640141964	0.649432181702	0.921046811867	0.6765
50	0.998993456364	0.652891074856	0.909574228382	0.6801
51	0.989700734615	0.65615003199	0.905967633724	0.6811
52	0.991218745708	0.653450895713	0.907496183395	0.6807
53	0.994898915291	0.653470889315	0.908878432274	0.6828
54	0.985594749451	0.658869161868	0.90512897253	0.6809
55	0.984588086605	0.658049424184	0.919218092537	0.6753
56	0.979735851288	0.660428662828	0.895163525581	0.6832
57	0.983418822289	0.65625	0.894136698151	0.6858
58	0.973323643208	0.660688579655	0.896706073952	0.6837
59	0.976108908653	0.660468650032	0.891141178989	0.6866
60	0.977401554585	0.660528630838	0.887822611046	0.6878
61	0.970085680485	0.660528630838	0.890210517788	0.6893
62	0.968541145325	0.663487683941	0.888782268047	0.6862
63	0.966373562813	0.664387396033	0.885872917747	0.6897
64	0.96172863245	0.664127479207	0.884137232018	0.6903
65	0.957119584084	0.666446737044	0.882658100224	0.6903
66	0.960406124592	0.666326775432	0.884926703739	0.6895
67	0.961020886898	0.66806621881	0.884633461571	0.6882
68	0.956631243229	0.666626679463	0.886154683781	0.6876
69	0.953452408314	0.67080534229	0.878971995735	0.6917
70	0.950139224529	0.673284548944	0.87543013258	0.6929
71	0.951939225197	0.67070537428	0.877963442516	0.6906
72	0.945567786694	0.673664427383	0.873076353168	0.6914
73	0.944982111454	0.673664427383	0.879063855934	0.6917
74	0.9445566535	0.672984644914	0.874721198463	0.6931
75	0.946358442307	0.673564459373	0.875830079365	0.6927
76	0.940368533134	0.672964651312	0.86978285141	0.6962
77	0.938249468803	0.675403870761	0.865622390079	0.6968
78	0.932565629482	0.675823736404	0.8675022542	0.6963
79	0.933125138283	0.676203614843	0.86923218565	0.6957
